"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","IT","Italy",1.620842090,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","LT","Lithuania",0.571498300,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","LU","Luxembourg",0.186206210,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","LV","Latvia",2.767037660,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","MT","Malta",1.423609130,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","NL","Netherlands",15.542705930,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","NO","Norway",12.274128800,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","PL","Poland",1.418717900,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","RO","Romania",0.459538760,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","SE","Sweden",13.771606690,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","SI","Slovenia",13.502873730,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","SK","Slovakia",1.552440320,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2013","UK","United Kingdom",6.616035320,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","AT","Austria",3.784768440,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","BG","Bulgaria",0.295049360,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","CY","Cyprus",1.627846400,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","CZ","Czechia",3.205732190,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","DK","Denmark",12.883769730,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","EE","Estonia",0.911979530,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","EL","Greece",0.274554130,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","ES","Spain",4.989704000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","EUEEA30_21","EU/EEA (without UK)",4.311331000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",4.504077000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","FI","Finland",12.896077420,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","FR","France",5.728738830,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","HR","Croatia",0.640169640,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","HU","Hungary",1.522809090,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","IE","Ireland",7.374103350,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","IS","Iceland",7.369400400,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","IT","Italy",1.585857080,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","LT","Lithuania",0.203537340,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","LU","Luxembourg",0.181924020,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","LV","Latvia",2.548129670,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","MT","Malta",5.138314070,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","NL","Netherlands",12.977375330,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","NO","Norway",11.137086770,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","PL","Poland",1.854391780,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","RO","Romania",0.310818830,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","SE","Sweden",12.016758340,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","SI","Slovenia",13.391005220,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","SK","Slovakia",1.440190810,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2014","UK","United Kingdom",5.538358000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","AT","Austria",4.915592740,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","BG","Bulgaria",0.440986720,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","CY","Cyprus",1.045483160,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","CZ","Czechia",3.919047470,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","DK","Denmark",14.258668500,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","EE","Estonia",1.825275500,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","EL","Greece",0.506538110,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","ES","Spain",5.484567360,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","EUEEA30_21","EU/EEA (without UK)",4.831783000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",5.241780000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","FI","Finland",14.894678170,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","FR","France",6.053690250,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","HR","Croatia",0.574037020,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","HU","Hungary",1.925455720,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","IE","Ireland",7.909993670,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","IS","Iceland",7.596475230,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","IT","Italy",2.069806300,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","LT","Lithuania",0.854220730,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","LV","Latvia",4.380452900,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","MT","Malta",2.051024940,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","NL","Netherlands",15.786304090,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","NO","Norway",10.104916910,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","PL","Poland",2.575935220,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","PT","Portugal",1.366025460,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","RO","Romania",0.266725080,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","SE","Sweden",13.480580110,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","SI","Slovenia",16.094051300,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","SK","Slovakia",1.254300350,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2015","UK","United Kingdom",7.492283400,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","AT","Austria",5.045703840,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","BG","Bulgaria",0.504412960,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","CY","Cyprus",0.578861810,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","CZ","Czechia",3.060496540,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","DK","Denmark",12.808267930,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","EE","Estonia",2.279732260,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","EL","Greece",0.482207110,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","ES","Spain",4.914486950,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","EUEEA30_21","EU/EEA (without UK)",4.938329000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",5.540634000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","FI","Finland",14.888903620,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","FR","France",6.870383840,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","HR","Croatia",0.338891550,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","HU","Hungary",2.310920670,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","IE","Ireland",7.997823230,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","IS","Iceland",5.713787360,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","IT","Italy",2.541399040,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","LT","Lithuania",1.933986810,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","LV","Latvia",3.301240190,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","MT","Malta",2.446428770,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","NL","Netherlands",14.865316930,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","NO","Norway",11.488333770,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","PL","Poland",2.546934640,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","PT","Portugal",1.572061060,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","RO","Romania",0.253028940,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","SE","Sweden",13.714320050,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","SI","Slovenia",13.613101130,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","SK","Slovakia",1.087306670,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2016","UK","United Kingdom",8.820869260,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","AT","Austria",6.212337700,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","BG","Bulgaria",0.496385290,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","CY","Cyprus",2.299172980,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","CZ","Czechia",3.677158700,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","DK","Denmark",13.411566890,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","EE","Estonia",3.420401550,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","EL","Greece",0.482903670,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","ES","Spain",6.567572500,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",5.444399000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",5.928055000,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","FI","Finland",14.936500790,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","FR","France",7.049497180,""
"Invasive pneumococcal disease","Confirmed cases","Notification rate","N/100000","2017","HR","Croatia",0.392275210,""
